url,date_posted,street,price_total_zl,price_per_m2_zl,area_m2,rooms,city
https://adresowo.pl/o/mieszkanie-warszawa-wilanow-al-rzeczypospolitej-2-pokojowe-w5o7m6,ponad miesiąc temu,al. Rzeczypospolitej,1088000.0,18955.0,57.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-wlochy-ul-komitetu-obrony-robotnikow-2-pokojowe-t8b2j0,ponad miesiąc temu,ul. Komitetu Obrony Robotników,609000.0,20471.0,30.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-praga-polnoc-ul-jagiellonska-3-pokojowe-r5d1q6,ponad miesiąc temu,ul. Jagiellońska,1340000.0,17999.0,74.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-aleja-polski-walczacej-3-pokojowe-r4u5q4,ponad miesiąc temu,ul. Aleja Polski Walczącej,719000.0,16721.0,43.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-tytoniowa-4-pokojowe-c8c3g5,ponad miesiąc temu,ul. Tytoniowa,924000.0,13014.0,71.0,4,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-zupnicza-2-pokojowe-d5o5f9,ponad miesiąc temu,ul. Żupnicza,615000.0,16622.0,37.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-marywilska-2-pokojowe-b7v2a5,ponad miesiąc temu,ul. Marywilska,549000.0,14838.0,37.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-wierna-3-pokojowe-w3t3i1,ponad miesiąc temu,ul. Wierna,697000.0,13151.0,53.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-marii-callas-2-pokojowe-j5a5t8,ponad miesiąc temu,ul. Marii Callas,550000.0,12222.0,45.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-marii-callas-3-pokojowe-v6o4z8,ponad miesiąc temu,ul. Marii Callas,770000.0,10548.0,73.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-podskarbinska-3-pokojowe-f8c4u0,ponad miesiąc temu,ul. Podskarbińska,834000.0,12448.0,67.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-podskarbinska-1-pokoj-e7m7v5,ponad miesiąc temu,ul. Podskarbińska,715000.0,15213.0,47.0,1,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-melchiora-wankowicza-6-pokojowe-s4i0l6,ponad miesiąc temu,ul. Melchiora Wańkowicza,2100000.0,17586.0,119.0,6,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-antoniego-jozefa-madalinskiego-2-pokojowe-o3a2w1,ponad miesiąc temu,ul. Antoniego Józefa Madalińskiego,880000.0,19687.0,45.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-targowek-ul-krasiczynska-2-pokojowe-y2t7h3,ponad miesiąc temu,ul. Krasiczyńska,610000.0,16241.0,38.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-bielany-ul-zofii-nalkowskiej-2-pokojowe-a6r8b4,ponad miesiąc temu,ul. Zofii Nałkowskiej,670000.0,17539.0,38.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-widawska-3-pokojowe-o0l1g7,ponad miesiąc temu,ul. Widawska,790000.0,12560.0,63.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-senatorska-3-pokojowe-a4y2y9,ponad miesiąc temu,ul. Senatorska,949000.0,21806.0,44.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-ul-wloscianska-3-pokojowe-f3t2m3,ponad miesiąc temu,ul. Włościańska,899000.0,15500.0,58.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-cybernetyki-3-pokojowe-a6m7o8,ponad miesiąc temu,ul. Cybernetyki,1840000.0,18039.0,102.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-wlochy-ul-jutrzenki-2-pokojowe-g8z6v3,ponad miesiąc temu,ul. Jutrzenki,740000.0,18844.0,39.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-ochota-ul-grojecka-3-pokojowe-l0q5s6,ponad miesiąc temu,ul. Grójecka,1440000.0,18023.0,80.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-tadeusza-krepowieckiego-2-pokojowe-x4p8l0,ponad miesiąc temu,ul. Tadeusza Krępowieckiego,459000.0,15300.0,30.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-praga-ul-bialostocka-2-pokojowe-x9m3e2,ponad miesiąc temu,ul. Białostocka,778000.0,12661.0,61.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-ochota-ul-nowowiejska-4-pokojowe-d8k0h6,ponad miesiąc temu,ul. Nowowiejska,2300000.0,26744.0,86.0,4,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-gen-wladyslawa-andersa-2-pokojowe-m2q9z1,ponad miesiąc temu,ul. gen. Władysława Andersa,840000.0,19535.0,43.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-targowek-ul-zamiejska-3-pokojowe-l4i0x5,ponad miesiąc temu,ul. Zamiejska,590000.0,9365.0,63.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-rozlogi-2-pokojowe-s3g2f2,ponad miesiąc temu,ul. Rozłogi,890000.0,17451.0,51.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-chlodna-1-pokoj-u2l1e9,ponad miesiąc temu,ul. Chłodna,500000.0,19231.0,26.0,1,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-targowek-ul-golawicka-3-pokojowe-k7t8n3,ponad miesiąc temu,ul. Goławicka,850000.0,13776.0,62.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-ursus-3-pokojowe-82-m2-o2n0y2,ponad miesiąc temu,,1250000.0,15244.0,82.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-bluszczanska-2-pokojowe-u1j7r8,ponad miesiąc temu,ul. Bluszczańska,980000.0,18846.0,52.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-wawer-ul-kozuchowska-3-pokojowe-f9v6o7,ponad miesiąc temu,ul. Kożuchowska,1200000.0,17647.0,68.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-czerniakowska-2-pokojowe-a3r7v2,ponad miesiąc temu,ul. Czerniakowska,620000.0,16316.0,38.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-lazurowa-2-pokojowe-h7o5i8,ponad miesiąc temu,ul. Lazurowa,760000.0,14902.0,51.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-wilanow-al-wilanowska-4-pokojowe-v0v7x4,ponad miesiąc temu,al. Wilanowska,1799000.0,17427.0,103.0,4,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-katy-grodziskie-3-pokojowe-q9f3w3,ponad miesiąc temu,ul. Kąty Grodziskie,790000.0,14117.0,56.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-siedmiogrodzka-2-pokojowe-q7e8t8,ponad miesiąc temu,ul. Siedmiogrodzka,1197000.0,29195.0,41.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-waleriana-czumy-2-pokojowe-l6c1s4,ponad miesiąc temu,ul. Waleriana Czumy,699000.0,13980.0,50.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-mirabelki-1-pokoj-s8g4q4,ponad miesiąc temu,ul. Mirabelki,590000.0,16857.0,35.0,1,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-3-pokojowe-101-m2-h9o8s8,ponad miesiąc temu,,2700000.0,26733.0,101.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-wawer-ul-pod-brzozami-3-pokojowe-g3c0v5,ponad miesiąc temu,ul. Pod Brzozami,1350000.0,14516.0,93.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-marywilska-1-pokoj-z9y2s5,ponad miesiąc temu,ul. Marywilska,519000.0,17300.0,30.0,1,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-redutowa-3-pokojowe-x1f0j9,ponad miesiąc temu,ul. Redutowa,1420000.0,27734.0,51.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-bielany-ul-renesansowa-2-pokojowe-g1d1s9,ponad miesiąc temu,ul. Renesansowa,620000.0,13778.0,45.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-orzycka-2-pokojowe-t4q3k9,ponad miesiąc temu,ul. Orzycka,699958.0,16091.0,44.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-mokotow-al-gen-wladyslawa-sikorskiego-3-pokojowe-h4s3l6,ponad miesiąc temu,al. gen. Władysława Sikorskiego,1850000.0,19637.0,94.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-grzybowska-3-pokojowe-x5q6j5,ponad miesiąc temu,ul. Grzybowska,946747.0,17999.0,53.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-augustowka-3-pokojowe-a9k5m9,ponad miesiąc temu,ul. Augustówka,875000.0,14831.0,59.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-mokotow-al-wilanowska-3-pokojowe-c1i0i5,ponad miesiąc temu,al. Wilanowska,830000.0,14058.0,59.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-odolany-ul-jozefa-sowinskiego-2-pokojowe-p1a9g3,ponad miesiąc temu,ul. Józefa Sowińskiego,999000.0,17839.0,56.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-zoliborz-ul-elblaska-2-pokojowe-y9z8f1,ponad miesiąc temu,ul. Elbląska,850000.0,20482.0,42.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-bluszczanska-3-pokojowe-x5k5i4,ponad miesiąc temu,ul. Bluszczańska,1480000.0,20210.0,73.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-celownicza-2-pokojowe-b0a2i5,ponad miesiąc temu,ul. Celownicza,849000.0,20214.0,42.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-jozefa-mehoffera-4-pokojowe-w1z0a7,ponad miesiąc temu,ul. Józefa Mehoffera,1736000.0,15500.0,112.0,4,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-mokotow-al-wilanowska-3-pokojowe-b3i0f3,ponad miesiąc temu,al. Wilanowska,1490000.0,19391.0,77.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-wawer-ul-jagienki-2-pokojowe-n3s9p1,ponad miesiąc temu,ul. Jagienki,670000.0,14034.0,48.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-erazma-ciolka-1-pokoj-f3q7w0,ponad miesiąc temu,ul. Erazma Ciołka,475000.0,24359.0,20.0,1,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-ursus-ul-poczty-gdanskiej-3-pokojowe-i4r0s4,ponad miesiąc temu,ul. Poczty Gdańskiej,920000.0,13203.0,70.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-szkoly-orlat-2-pokojowe-a2j9b3,ponad miesiąc temu,ul. Szkoły Orląt,770000.0,14808.0,52.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-jana-wasilkowskiego-2-pokojowe-x8r6f0,ponad miesiąc temu,ul. Jana Wasilkowskiego,665000.0,13116.0,51.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-saska-kepa-ul-londynska-2-pokojowe-o7p3u8,ponad miesiąc temu,ul. Londyńska,630000.0,17027.0,37.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-bociania-4-pokojowe-v4r2s8,ponad miesiąc temu,ul. Bociania,2130000.0,14864.0,143.0,4,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-walbrzyska-2-pokojowe-e7y9v5,ponad miesiąc temu,ul. Wałbrzyska,699500.0,22919.0,31.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-puszczyka-3-pokojowe-v7k1j1,ponad miesiąc temu,ul. Puszczyka,885000.0,13959.0,63.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-marcina-kasprzaka-2-pokojowe-o7y5j3,ponad miesiąc temu,ul. Marcina Kasprzaka,935000.0,21744.0,43.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-katy-grodziskie-4-pokojowe-z6i5s4,ponad miesiąc temu,ul. Kąty Grodziskie,735000.0,12250.0,60.0,4,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-gorczewska-2-pokojowe-f5f7o1,ponad miesiąc temu,ul. Górczewska,769000.0,17438.0,44.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-siennicka-1-pokoj-w5e1r2,ponad miesiąc temu,ul. Siennicka,419000.0,19764.0,21.0,1,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-targowek-ul-kartograficzna-2-pokojowe-m1s7w9,ponad miesiąc temu,ul. Kartograficzna,635000.0,13117.0,48.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-wola-al-solidarnosci-1-pokoj-z9v1q3,ponad miesiąc temu,"al. ""Solidarności""",480000.0,23821.0,20.0,1,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-gornoslaska-3-pokojowe-p4q7k2,ponad miesiąc temu,ul. Górnośląska,850000.0,17340.0,49.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-londynska-1-pokoj-t6b3c5,ponad miesiąc temu,ul. Londyńska,630000.0,17027.0,37.0,1,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-ursynow-3-pokojowe-51-m2-h4p8q3,ponad miesiąc temu,,799000.0,15545.0,51.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-jana-iii-sobieskiego-6-pokojowe-h3q2n7,ponad miesiąc temu,ul. Jana III Sobieskiego,3420000.0,15000.0,228.0,6,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-aluzyjna-2-pokojowe-l4h6t7,ponad miesiąc temu,ul. Aluzyjna,625000.0,12255.0,51.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-powstancow-slaskich-3-pokojowe-s9i0d0,ponad miesiąc temu,ul. Powstańców Śląskich,899999.0,17469.0,52.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-ursus-ul-koninska-2-pokojowe-l8e1p7,ponad miesiąc temu,ul. Konińska,675000.0,12500.0,54.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-wlochy-ul-pola-karolinskie-1-pokoj-b9c4x6,ponad miesiąc temu,ul. Pola Karolińskie,525000.0,20908.0,25.0,1,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-targowek-ul-wladyslawa-syrokomli-3-pokojowe-b9g1t8,ponad miesiąc temu,ul. Władysława Syrokomli,630000.0,11820.0,53.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-poznanska-2-pokojowe-h0m8n7,ponad miesiąc temu,ul. Poznańska,1398000.0,24522.0,57.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-targowek-ul-wyszogrodzka-4-pokojowe-d9x8u2,ponad miesiąc temu,ul. Wyszogrodzka,750000.0,11194.0,67.0,4,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-mokotow-2-pokojowe-61-m2-f4u8w5,ponad miesiąc temu,,897000.0,14705.0,61.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-zoliborz-ul-gwiazdzista-2-pokojowe-n7n4c1,ponad miesiąc temu,ul. Gwiaździsta,799000.0,17484.0,46.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-pulawska-3-pokojowe-c8a2a2,ponad miesiąc temu,ul. Puławska,799000.0,17599.0,45.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-majolikowa-3-pokojowe-p0j2x8,ponad miesiąc temu,ul. Majolikowa,860000.0,13800.0,62.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-angorska-3-pokojowe-r5i5p5,ponad miesiąc temu,ul. Angorska,2200000.0,29630.0,74.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-jaktorowska-2-pokojowe-h7i8f2,ponad miesiąc temu,ul. Jaktorowska,1390000.0,23559.0,59.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-karolkowa-2-pokojowe-h2j6v4,ponad miesiąc temu,ul. Karolkowa,695000.0,13123.0,53.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-bielany-ul-marymoncka-2-pokojowe-s9u3e6,ponad miesiąc temu,ul. Marymoncka,570000.0,18095.0,32.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-nowogrodzka-3-pokojowe-r1z0f6,ponad miesiąc temu,ul. Nowogrodzka,1169000.0,18266.0,64.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-franciszka-kawy-2-pokojowe-m7t0y4,ponad miesiąc temu,ul. Franciszka Kawy,639000.0,14826.0,43.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-poznanska-2-pokojowe-f0b7b8,ponad miesiąc temu,ul. Poznańska,1550000.0,31453.0,49.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-ochota-ul-grojecka-2-pokojowe-r6d0s1,ponad miesiąc temu,ul. Grójecka,1025000.0,19981.0,51.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-bielany-ul-wojciecha-boguslawskiego-3-pokojowe-o9m3p6,ponad miesiąc temu,ul. Wojciecha Bogusławskiego,959000.0,18407.0,52.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-pustola-1-pokoj-q0m0o2,ponad miesiąc temu,ul. Pustola,509000.0,21660.0,24.0,1,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-mangalia-3-pokojowe-x8o5o1,ponad miesiąc temu,ul. Mangalia,1245000.0,20942.0,59.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-czerniakowska-3-pokojowe-s9y2r5,ponad miesiąc temu,ul. Czerniakowska,949000.0,13162.0,72.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-ferdynanda-magellana-1-pokoj-j0g4f0,ponad miesiąc temu,ul. Ferdynanda Magellana,449000.0,14484.0,31.0,1,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-strumykowa-2-pokojowe-c9t2y4,ponad miesiąc temu,ul. Strumykowa,699700.0,17066.0,41.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-zoliborz-ul-saperska-2-pokojowe-c0j2e7,ponad miesiąc temu,ul. Saperska,1700000.0,29310.0,58.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-wilanow-3-pokojowe-110-m2-a4y0t7,ponad miesiąc temu,,1999000.0,18173.0,110.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-zoliborz-ul-ks-jerzego-popieluszki-3-pokojowe-u5j8k8,ponad miesiąc temu,ul. ks. Jerzego Popiełuszki,980000.0,14203.0,69.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-podchorazych-5-pokojowe-k7h8l3,ponad miesiąc temu,ul. Podchorążych,3900000.0,23651.0,165.0,5,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-edwarda-dembowskiego-4-pokojowe-x7u5g1,ponad miesiąc temu,ul. Edwarda Dembowskiego,1299000.0,15282.0,85.0,4,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-sokolowska-3-pokojowe-m0d6i8,ponad miesiąc temu,ul. Sokołowska,985000.0,19923.0,49.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-wilanow-ul-adama-branickiego-3-pokojowe-q1a7o3,ponad miesiąc temu,ul. Adama Branickiego,1449000.0,21553.0,67.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-zoliborz-ul-kazimierza-promyka-4-pokojowe-c7d0g3,ponad miesiąc temu,ul. Kazimierza Promyka,605000.0,16806.0,36.0,4,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-mladzka-2-pokojowe-u2k0o3,ponad miesiąc temu,ul. Mlądzka,875000.0,20948.0,42.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-targowek-ul-hodowlana-2-pokojowe-h0j7s7,ponad miesiąc temu,ul. Hodowlana,687000.0,15977.0,43.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-witolinska-2-pokojowe-h8x9s4,ponad miesiąc temu,ul. Witolińska,585500.0,12896.0,45.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-alternatywy-3-pokojowe-d3b9i8,ponad miesiąc temu,ul. Alternatywy,1289000.0,17372.0,74.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-emilii-plater-2-pokojowe-m6a7p0,ponad miesiąc temu,ul. Emilii Plater,1089000.0,21416.0,51.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-stanislawa-mikolajczyka-2-pokojowe-o7n9p0,ponad miesiąc temu,ul. Stanisława Mikołajczyka,745000.0,13964.0,53.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-zoliborz-ul-jerzego-ficowskiego-3-pokojowe-e1c5q6,ponad miesiąc temu,ul. Jerzego Ficowskiego,2080000.0,25958.0,80.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-praga-polnoc-ul-targowa-3-pokojowe-l9c0j9,ponad miesiąc temu,ul. Targowa,850000.0,15125.0,56.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-saska-kepa-al-stanow-zjednoczonych-3-pokojowe-h1m8w1,ponad miesiąc temu,al. Stanów Zjednoczonych,840000.0,14947.0,56.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-al-jana-pawla-ii-3-pokojowe-v4h7p8,ponad miesiąc temu,al. Jana Pawła II,1750000.0,24690.0,71.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-praga-polnoc-ul-targowa-2-pokojowe-r6c7c5,ponad miesiąc temu,ul. Targowa,849000.0,16746.0,51.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-wilanow-ul-jerzego-holzera-3-pokojowe-h6x4e8,ponad miesiąc temu,ul. Jerzego Holzera,1180000.0,18859.0,63.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-chmielna-1-pokoj-g4b1u0,ponad miesiąc temu,ul. Chmielna,499000.0,26263.0,19.0,1,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-wesola-ul-kolendrowa-3-pokojowe-g8b3n6,ponad miesiąc temu,ul. Kolendrowa,1150000.0,19167.0,60.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-niewielka-3-pokojowe-h9z8l5,ponad miesiąc temu,ul. Niewielka,760000.0,13818.0,55.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-zelazna-2-pokojowe-w0j8o2,ponad miesiąc temu,ul. Żelazna,575000.0,17969.0,32.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-iganska-3-pokojowe-t8j6s3,ponad miesiąc temu,ul. Igańska,935000.0,12986.0,72.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-grzybowska-1-pokoj-a5m0r9,ponad miesiąc temu,ul. Grzybowska,950000.0,28788.0,33.0,1,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-2-pokojowe-51-m2-n3a8b1,ponad miesiąc temu,,740000.0,14510.0,51.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-zelazna-2-pokojowe-q2i3k0,ponad miesiąc temu,ul. Żelazna,735000.0,20137.0,37.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-winorosli-3-pokojowe-p6w5b7,ponad miesiąc temu,ul. Winorośli,1399000.0,18169.0,77.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-praga-ul-ostrobramska-3-pokojowe-o7e7u3,ponad miesiąc temu,ul. Ostrobramska,859000.0,13855.0,62.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-mariana-smoluchowskiego-2-pokojowe-c1l5a3,ponad miesiąc temu,ul. Mariana Smoluchowskiego,952000.0,22212.0,43.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-targowek-ul-radzyminska-4-pokojowe-u1q6f1,ponad miesiąc temu,ul. Radzymińska,949000.0,11716.0,81.0,4,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-mokotow-al-niepodleglosci-2-pokojowe-l1e1z1,ponad miesiąc temu,al. Niepodległości,1225000.0,19822.0,62.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-ursus-ul-henryka-brodatego-2-pokojowe-o1r0q3,ponad miesiąc temu,ul. Henryka Brodatego,780000.0,15154.0,51.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-cybernetyki-3-pokojowe-w6l1w0,ponad miesiąc temu,ul. Cybernetyki,1470000.0,21940.0,67.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-kartograficzna-3-pokojowe-e0k0d1,ponad miesiąc temu,ul. Kartograficzna,765000.0,13554.0,56.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-bielany-ul-williama-szekspira-3-pokojowe-y7k3o8,ponad miesiąc temu,ul. Williama Szekspira,620000.0,12224.0,51.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-eugeniusza-romera-3-pokojowe-c2h0x2,ponad miesiąc temu,ul. Eugeniusza Romera,935000.0,18333.0,51.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-bielany-ul-renesansowa-3-pokojowe-f2r5y0,ponad miesiąc temu,ul. Renesansowa,875000.0,14484.0,60.0,3,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-cybernetyki-2-pokojowe-w0s8t3,ponad miesiąc temu,ul. Cybernetyki,1259000.0,20983.0,60.0,2,Warszawa
https://adresowo.pl/o/mieszkanie-warszawa-ochota-ul-figiel-4-pokojowe-t7e3o8,ponad miesiąc temu,ul. Figiel,2850000.0,21429.0,133.0,4,Warszawa
