modality,column_index,column_name
mutation,16159,TG
mutation,16160,TGDS
mutation,16161,TGFA
mutation,16162,TGFB1
mutation,16163,TGFB1I1
mutation,16164,TGFB2
mutation,16165,TGFB3
mutation,16166,TGFBI
mutation,16167,TGFBR1
mutation,16168,TGFBR2
mutation,16169,TGFBR3
mutation,16170,TGFBR3L
mutation,16171,TGFBRAP1
mutation,16172,TGIF1
mutation,16173,TGIF2
mutation,16174,TGIF2LX
mutation,16175,TGIF2LY
mutation,16176,TGM1
mutation,16177,TGM2
mutation,16178,TGM3
mutation,16179,TGM4
mutation,16180,TGM5
mutation,16181,TGM6
mutation,16182,TGM7
mutation,16183,TGOLN2
mutation,16184,TGS1
mutation,16185,TH
mutation,16186,THADA
mutation,16187,THAP1
mutation,16188,THAP10
mutation,16189,THAP11
mutation,16190,THAP12
mutation,16191,THAP2
mutation,16192,THAP3
mutation,16193,THAP4
mutation,16194,THAP5
mutation,16195,THAP6
mutation,16196,THAP7
mutation,16197,THAP8
mutation,16198,THAP9
mutation,16199,THBD
mutation,16200,THBS1
mutation,16201,THBS2
mutation,16202,THBS3
mutation,16203,THBS4
mutation,16204,THEG
mutation,16205,THEGL
mutation,16206,THEM4
mutation,16207,THEM5
mutation,16208,THEM6
mutation,16209,THEMIS
mutation,16210,THEMIS2
mutation,16211,THG1L
mutation,16212,THNSL1
mutation,16213,THNSL2
mutation,16214,THOC1
mutation,16215,THOC2
mutation,16216,THOC3
mutation,16217,THOC5
mutation,16218,THOC6
mutation,16219,THOC7
mutation,16220,THOP1
mutation,16221,THPO
mutation,16222,THRA
mutation,16223,THRAP3
mutation,16224,THRB
mutation,16225,THRSP
mutation,16226,THSD1
mutation,16227,THSD4
mutation,16228,THSD7A
mutation,16229,THSD7B
mutation,16230,THTPA
mutation,16231,THUMPD1
mutation,16232,THUMPD2
mutation,16233,THUMPD3
mutation,16234,THY1
mutation,16235,THYN1
mutation,16236,TIA1
mutation,16237,TIAL1
mutation,16238,TIAM1
mutation,16239,TIAM2
mutation,16240,TICAM1
mutation,16241,TICAM2
mutation,16242,TICRR
mutation,16243,TIE1
mutation,16244,TIFA
mutation,16245,TIFAB
mutation,16246,TIGAR
mutation,16247,TIGD2
mutation,16248,TIGD3
mutation,16249,TIGD4
mutation,16250,TIGD5
mutation,16251,TIGD6
mutation,16252,TIGD7
mutation,16253,TIGIT
mutation,16254,TIMD4
mutation,16255,TIMELESS
mutation,16256,TIMM10
mutation,16257,TIMM10B
mutation,16258,TIMM13
mutation,16259,TIMM17A
mutation,16260,TIMM17B
mutation,16261,TIMM21
mutation,16262,TIMM22
mutation,16263,TIMM23
mutation,16264,TIMM23B
mutation,16265,TIMM29
mutation,16266,TIMM44
mutation,16267,TIMM50
mutation,16268,TIMM8A
mutation,16269,TIMM8B
mutation,16270,TIMM9
mutation,16271,TIMMDC1
mutation,16272,TIMP1
mutation,16273,TIMP2
mutation,16274,TIMP3
mutation,16275,TIMP4
mutation,16276,TINAG
mutation,16277,TINAGL1
mutation,16278,TINF2
mutation,16279,TIPARP
mutation,16280,TIPIN
mutation,16281,TIPRL
mutation,16282,TIRAP
mutation,16283,TJAP1
mutation,16284,TJP1
mutation,16285,TJP2
mutation,16286,TJP3
mutation,16287,TK1
mutation,16288,TK2
mutation,16289,TKFC
mutation,16290,TKT
mutation,16291,TKTL1
mutation,16292,TKTL2
mutation,16293,TLCD1
mutation,16294,TLCD2
mutation,16295,TLCD3A
mutation,16296,TLCD3B
mutation,16297,TLCD4
mutation,16298,TLCD5
mutation,16299,TLDC2
mutation,16300,TLE1
mutation,16301,TLE2
mutation,16302,TLE3
mutation,16303,TLE4
mutation,16304,TLE5
mutation,16305,TLE6
mutation,16306,TLE7
mutation,16307,TLK1
mutation,16308,TLK2
mutation,16309,TLL1
mutation,16310,TLL2
mutation,16311,TLN1
mutation,16312,TLN2
mutation,16313,TLNRD1
mutation,16314,TLR1
mutation,16315,TLR10
mutation,16316,TLR2
mutation,16317,TLR3
mutation,16318,TLR4
mutation,16319,TLR5
mutation,16320,TLR6
mutation,16321,TLR7
mutation,16322,TLR8
mutation,16323,TLR9
mutation,16324,TLX1
mutation,16325,TLX2
mutation,16326,TLX3
mutation,16327,TM2D1
mutation,16328,TM2D2
mutation,16329,TM2D3
mutation,16330,TM4SF1
mutation,16331,TM4SF18
mutation,16332,TM4SF19
mutation,16333,TM4SF20
mutation,16334,TM4SF4
mutation,16335,TM4SF5
mutation,16336,TM6SF1
mutation,16337,TM6SF2
mutation,16338,TM7SF2
mutation,16339,TM7SF3
mutation,16340,TM9SF1
mutation,16341,TM9SF2
mutation,16342,TM9SF3
mutation,16343,TM9SF4
mutation,16344,TMA16
mutation,16345,TMA7
mutation,16346,TMBIM1
mutation,16347,TMBIM4
mutation,16348,TMBIM6
mutation,16349,TMC1
mutation,16350,TMC2
mutation,16351,TMC3
mutation,16352,TMC4
mutation,16353,TMC5
mutation,16354,TMC6
mutation,16355,TMC7
mutation,16356,TMC8
mutation,16357,TMCC1
mutation,16358,TMCC2
mutation,16359,TMCC3
mutation,16360,TMCO1
mutation,16361,TMCO2
mutation,16362,TMCO3
mutation,16363,TMCO4
mutation,16364,TMCO5A
mutation,16365,TMCO6
mutation,16366,TMED1
mutation,16367,TMED10
mutation,16368,TMED2
mutation,16369,TMED3
mutation,16370,TMED4
mutation,16371,TMED5
mutation,16372,TMED6
mutation,16373,TMED7
mutation,16374,TMED8
mutation,16375,TMED9
mutation,16376,TMEFF1
mutation,16377,TMEFF2
mutation,16378,TMEM100
mutation,16379,TMEM101
mutation,16380,TMEM102
mutation,16381,TMEM104
mutation,16382,TMEM106A
mutation,16383,TMEM106B
mutation,16384,TMEM106C
mutation,16385,TMEM107
mutation,16386,TMEM108
mutation,16387,TMEM109
mutation,16388,TMEM11
mutation,16389,TMEM114
mutation,16390,TMEM115
mutation,16391,TMEM116
mutation,16392,TMEM117
mutation,16393,TMEM119
mutation,16394,TMEM120A
mutation,16395,TMEM120B
mutation,16396,TMEM121
mutation,16397,TMEM121B
mutation,16398,TMEM123
mutation,16399,TMEM125
mutation,16400,TMEM126A
mutation,16401,TMEM126B
mutation,16402,TMEM127
mutation,16403,TMEM128
mutation,16404,TMEM129
mutation,16405,TMEM130
mutation,16406,TMEM131
mutation,16407,TMEM131L
mutation,16408,TMEM132A
mutation,16409,TMEM132B
mutation,16410,TMEM132C
mutation,16411,TMEM132D
mutation,16412,TMEM132E
mutation,16413,TMEM134
mutation,16414,TMEM135
mutation,16415,TMEM138
mutation,16416,TMEM139
mutation,16417,TMEM140
mutation,16418,TMEM141
mutation,16419,TMEM143
mutation,16420,TMEM144
mutation,16421,TMEM145
mutation,16422,TMEM147
mutation,16423,TMEM14A
mutation,16424,TMEM14B
mutation,16425,TMEM14C
mutation,16426,TMEM150A
mutation,16427,TMEM150B
mutation,16428,TMEM150C
mutation,16429,TMEM151A
mutation,16430,TMEM151B
mutation,16431,TMEM154
mutation,16432,TMEM155
mutation,16433,TMEM156
mutation,16434,TMEM158
mutation,16435,TMEM159
mutation,16436,TMEM160
mutation,16437,TMEM161A
mutation,16438,TMEM161B
mutation,16439,TMEM163
mutation,16440,TMEM164
mutation,16441,TMEM165
mutation,16442,TMEM167A
mutation,16443,TMEM167B
mutation,16444,TMEM168
mutation,16445,TMEM169
mutation,16446,TMEM17
mutation,16447,TMEM170A
mutation,16448,TMEM170B
mutation,16449,TMEM171
mutation,16450,TMEM174
mutation,16451,TMEM175
mutation,16452,TMEM176A
mutation,16453,TMEM176B
mutation,16454,TMEM177
mutation,16455,TMEM178A
mutation,16456,TMEM178B
mutation,16457,TMEM179
mutation,16458,TMEM179B
mutation,16459,TMEM18
mutation,16460,TMEM181
mutation,16461,TMEM182
mutation,16462,TMEM183A
mutation,16463,TMEM184A
mutation,16464,TMEM184B
mutation,16465,TMEM184C
mutation,16466,TMEM185A
mutation,16467,TMEM185B
mutation,16468,TMEM186
mutation,16469,TMEM187
mutation,16470,TMEM19
mutation,16471,TMEM190
mutation,16472,TMEM192
mutation,16473,TMEM196
mutation,16474,TMEM198
mutation,16475,TMEM199
mutation,16476,TMEM200A
mutation,16477,TMEM200B
mutation,16478,TMEM200C
mutation,16479,TMEM201
mutation,16480,TMEM202
mutation,16481,TMEM203
mutation,16482,TMEM204
mutation,16483,TMEM205
mutation,16484,TMEM207
mutation,16485,TMEM208
mutation,16486,TMEM209
mutation,16487,TMEM210
mutation,16488,TMEM211
mutation,16489,TMEM212
mutation,16490,TMEM213
mutation,16491,TMEM214
mutation,16492,TMEM215
mutation,16493,TMEM216
mutation,16494,TMEM217
mutation,16495,TMEM218
mutation,16496,TMEM219
mutation,16497,TMEM220
mutation,16498,TMEM221
mutation,16499,TMEM222
mutation,16500,TMEM223
mutation,16501,TMEM225
mutation,16502,TMEM229A
mutation,16503,TMEM229B
mutation,16504,TMEM230
mutation,16505,TMEM231
mutation,16506,TMEM232
mutation,16507,TMEM234
mutation,16508,TMEM235
mutation,16509,TMEM236
mutation,16510,TMEM237
mutation,16511,TMEM238L
mutation,16512,TMEM239
mutation,16513,TMEM240
mutation,16514,TMEM241
mutation,16515,TMEM242
mutation,16516,TMEM243
mutation,16517,TMEM244
mutation,16518,TMEM245
mutation,16519,TMEM247
mutation,16520,TMEM248
mutation,16521,TMEM249
mutation,16522,TMEM25
mutation,16523,TMEM250
mutation,16524,TMEM251
mutation,16525,TMEM252
mutation,16526,TMEM254
mutation,16527,TMEM255A
mutation,16528,TMEM255B
mutation,16529,TMEM256
mutation,16530,TMEM258
mutation,16531,TMEM259
mutation,16532,TMEM26
mutation,16533,TMEM260
mutation,16534,TMEM262
mutation,16535,TMEM263
mutation,16536,TMEM266
mutation,16537,TMEM267
mutation,16538,TMEM268
mutation,16539,TMEM269
mutation,16540,TMEM270
mutation,16541,TMEM271
mutation,16542,TMEM272
mutation,16543,TMEM273
mutation,16544,TMEM30A
mutation,16545,TMEM30B
mutation,16546,TMEM31
mutation,16547,TMEM33
mutation,16548,TMEM35A
mutation,16549,TMEM35B
mutation,16550,TMEM37
mutation,16551,TMEM38A
mutation,16552,TMEM38B
mutation,16553,TMEM39A
mutation,16554,TMEM39B
mutation,16555,TMEM40
mutation,16556,TMEM41A
mutation,16557,TMEM41B
mutation,16558,TMEM42
mutation,16559,TMEM43
mutation,16560,TMEM44
mutation,16561,TMEM45A
mutation,16562,TMEM45B
mutation,16563,TMEM47
mutation,16564,TMEM50A
mutation,16565,TMEM50B
mutation,16566,TMEM51
mutation,16567,TMEM52
mutation,16568,TMEM52B
mutation,16569,TMEM53
mutation,16570,TMEM54
mutation,16571,TMEM59
mutation,16572,TMEM59L
mutation,16573,TMEM60
mutation,16574,TMEM61
mutation,16575,TMEM62
mutation,16576,TMEM63A
mutation,16577,TMEM63B
mutation,16578,TMEM63C
mutation,16579,TMEM64
mutation,16580,TMEM65
mutation,16581,TMEM67
mutation,16582,TMEM68
mutation,16583,TMEM69
mutation,16584,TMEM70
mutation,16585,TMEM71
mutation,16586,TMEM72
mutation,16587,TMEM74
mutation,16588,TMEM74B
mutation,16589,TMEM79
mutation,16590,TMEM80
mutation,16591,TMEM81
mutation,16592,TMEM82
mutation,16593,TMEM86A
mutation,16594,TMEM86B
mutation,16595,TMEM87A
mutation,16596,TMEM87B
mutation,16597,TMEM88
mutation,16598,TMEM88B
mutation,16599,TMEM89
mutation,16600,TMEM8B
mutation,16601,TMEM9
mutation,16602,TMEM91
mutation,16603,TMEM92
mutation,16604,TMEM94
mutation,16605,TMEM95
mutation,16606,TMEM97
mutation,16607,TMEM98
mutation,16608,TMEM9B
mutation,16609,TMF1
mutation,16610,TMIE
mutation,16611,TMIGD1
mutation,16612,TMIGD2
mutation,16613,TMIGD3
mutation,16614,TMLHE
mutation,16615,TMOD1
mutation,16616,TMOD2
mutation,16617,TMOD3
mutation,16618,TMOD4
mutation,16619,TMPO
mutation,16620,TMPPE
mutation,16621,TMPRSS11A
mutation,16622,TMPRSS11B
mutation,16623,TMPRSS11D
mutation,16624,TMPRSS11E
mutation,16625,TMPRSS11F
mutation,16626,TMPRSS12
mutation,16627,TMPRSS13
mutation,16628,TMPRSS15
mutation,16629,TMPRSS2
mutation,16630,TMPRSS3
mutation,16631,TMPRSS4
mutation,16632,TMPRSS5
mutation,16633,TMPRSS6
mutation,16634,TMPRSS7
mutation,16635,TMPRSS9
mutation,16636,TMSB10
mutation,16637,TMSB15A
mutation,16638,TMSB4X
mutation,16639,TMTC1
mutation,16640,TMTC2
mutation,16641,TMTC3
mutation,16642,TMTC4
mutation,16643,TMUB1
mutation,16644,TMUB2
mutation,16645,TMX1
mutation,16646,TMX2
mutation,16647,TMX3
mutation,16648,TMX4
mutation,16649,TNC
mutation,16650,TNF
mutation,16651,TNFAIP1
mutation,16652,TNFAIP2
mutation,16653,TNFAIP3
mutation,16654,TNFAIP6
mutation,16655,TNFAIP8
mutation,16656,TNFAIP8L1
mutation,16657,TNFAIP8L2
mutation,16658,TNFAIP8L3
mutation,16659,TNFRSF10A
mutation,16660,TNFRSF10B
mutation,16661,TNFRSF10C
mutation,16662,TNFRSF10D
mutation,16663,TNFRSF11A
mutation,16664,TNFRSF11B
mutation,16665,TNFRSF12A
mutation,16666,TNFRSF13B
mutation,16667,TNFRSF13C
mutation,16668,TNFRSF14
mutation,16669,TNFRSF17
mutation,16670,TNFRSF18
mutation,16671,TNFRSF19
mutation,16672,TNFRSF1A
mutation,16673,TNFRSF1B
mutation,16674,TNFRSF21
mutation,16675,TNFRSF25
mutation,16676,TNFRSF4
mutation,16677,TNFRSF6B
mutation,16678,TNFRSF8
mutation,16679,TNFRSF9
mutation,16680,TNFSF10
mutation,16681,TNFSF11
mutation,16682,TNFSF12
mutation,16683,TNFSF12-TNFSF13
mutation,16684,TNFSF13
mutation,16685,TNFSF13B
mutation,16686,TNFSF14
mutation,16687,TNFSF15
mutation,16688,TNFSF18
mutation,16689,TNFSF4
mutation,16690,TNFSF8
mutation,16691,TNFSF9
mutation,16692,TNIK
mutation,16693,TNIP1
mutation,16694,TNIP2
mutation,16695,TNIP3
mutation,16696,TNK1
mutation,16697,TNK2
mutation,16698,TNKS
mutation,16699,TNKS1BP1
mutation,16700,TNKS2
mutation,16701,TNMD
mutation,16702,TNN
mutation,16703,TNNC1
mutation,16704,TNNC2
mutation,16705,TNNI1
mutation,16706,TNNI2
mutation,16707,TNNI3
mutation,16708,TNNI3K
mutation,16709,TNNT1
mutation,16710,TNNT2
mutation,16711,TNNT3
mutation,16712,TNP1
mutation,16713,TNP2
mutation,16714,TNPO1
mutation,16715,TNPO2
mutation,16716,TNPO3
mutation,16717,TNR
mutation,16718,TNRC18
mutation,16719,TNRC6A
mutation,16720,TNRC6B
mutation,16721,TNRC6C
mutation,16722,TNS1
mutation,16723,TNS2
mutation,16724,TNS3
mutation,16725,TNS4
mutation,16726,TNXB
mutation,16727,TOB1
mutation,16728,TOB2
mutation,16729,TOE1
mutation,16730,TOGARAM1
mutation,16731,TOGARAM2
mutation,16732,TOLLIP
mutation,16733,TOM1
mutation,16734,TOM1L1
mutation,16735,TOM1L2
mutation,16736,TOMM20
mutation,16737,TOMM20L
mutation,16738,TOMM22
mutation,16739,TOMM34
mutation,16740,TOMM40
mutation,16741,TOMM40L
mutation,16742,TOMM5
mutation,16743,TOMM6
mutation,16744,TOMM70
mutation,16745,TONSL
mutation,16746,TOP1
mutation,16747,TOP1MT
mutation,16748,TOP2A
mutation,16749,TOP2B
mutation,16750,TOP3A
mutation,16751,TOP3B
mutation,16752,TOPAZ1
mutation,16753,TOPBP1
mutation,16754,TOPORS
mutation,16755,TOR1A
mutation,16756,TOR1AIP1
mutation,16757,TOR1AIP2
mutation,16758,TOR1B
mutation,16759,TOR2A
mutation,16760,TOR3A
mutation,16761,TOR4A
mutation,16762,TOX
mutation,16763,TOX2
mutation,16764,TOX3
mutation,16765,TOX4
mutation,16766,TP53
mutation,16767,TP53AIP1
mutation,16768,TP53BP1
mutation,16769,TP53BP2
mutation,16770,TP53I11
mutation,16771,TP53I13
mutation,16772,TP53I3
mutation,16773,TP53INP1
mutation,16774,TP53INP2
mutation,16775,TP53RK
mutation,16776,TP53TG3D
mutation,16777,TP53TG5
mutation,16778,TP63
mutation,16779,TP73
mutation,16780,TPBG
mutation,16781,TPBGL
mutation,16782,TPCN1
mutation,16783,TPCN2
mutation,16784,TPD52
mutation,16785,TPD52L1
mutation,16786,TPD52L2
mutation,16787,TPD52L3
mutation,16788,TPGS1
mutation,16789,TPGS2
mutation,16790,TPH1
mutation,16791,TPH2
mutation,16792,TPI1
mutation,16793,TPK1
mutation,16794,TPM1
mutation,16795,TPM2
mutation,16796,TPM3
mutation,16797,TPM4
mutation,16798,TPMT
mutation,16799,TPO
mutation,16800,TPP1
mutation,16801,TPP2
mutation,16802,TPPP
mutation,16803,TPPP2
mutation,16804,TPPP3
mutation,16805,TPR
mutation,16806,TPRA1
mutation,16807,TPRG1
mutation,16808,TPRG1L
mutation,16809,TPRKB
mutation,16810,TPRN
mutation,16811,TPRX1
mutation,16812,TPSAB1
mutation,16813,TPSD1
mutation,16814,TPSG1
mutation,16815,TPST1
mutation,16816,TPST2
mutation,16817,TPT1
mutation,16818,TPTE
mutation,16819,TPTE2
mutation,16820,TPX2
mutation,16821,TRA2A
mutation,16822,TRA2B
mutation,16823,TRABD
mutation,16824,TRABD2A
mutation,16825,TRABD2B
mutation,16826,TRADD
mutation,16827,TRAF1
mutation,16828,TRAF2
mutation,16829,TRAF3
mutation,16830,TRAF3IP1
mutation,16831,TRAF3IP2
mutation,16832,TRAF3IP3
mutation,16833,TRAF4
mutation,16834,TRAF5
mutation,16835,TRAF6
mutation,16836,TRAF7
mutation,16837,TRAFD1
mutation,16838,TRAIP
mutation,16839,TRAK1
mutation,16840,TRAK2
mutation,16841,TRAM1
mutation,16842,TRAM1L1
mutation,16843,TRAM2
mutation,16844,TRANK1
mutation,16845,TRAP1
mutation,16846,TRAPPC1
mutation,16847,TRAPPC10
mutation,16848,TRAPPC11
mutation,16849,TRAPPC12
mutation,16850,TRAPPC13
mutation,16851,TRAPPC2
mutation,16852,TRAPPC2B
mutation,16853,TRAPPC2L
mutation,16854,TRAPPC3
mutation,16855,TRAPPC3L
mutation,16856,TRAPPC4
mutation,16857,TRAPPC5
mutation,16858,TRAPPC6A
mutation,16859,TRAPPC6B
mutation,16860,TRAPPC8
mutation,16861,TRAPPC9
mutation,16862,TRARG1
mutation,16863,TRAT1
mutation,16864,TRDMT1
mutation,16865,TRDN
mutation,16866,TRDV1
mutation,16867,TREH
mutation,16868,TREM1
mutation,16869,TREM2
mutation,16870,TREML1
mutation,16871,TREML2
mutation,16872,TREML4
mutation,16873,TRERF1
mutation,16874,TREX2
mutation,16875,TRH
mutation,16876,TRHDE
mutation,16877,TRHR
mutation,16878,TRIAP1
mutation,16879,TRIB1
mutation,16880,TRIB2
mutation,16881,TRIB3
mutation,16882,TRIL
mutation,16883,TRIM10
mutation,16884,TRIM11
mutation,16885,TRIM13
mutation,16886,TRIM14
mutation,16887,TRIM15
mutation,16888,TRIM16
mutation,16889,TRIM16L
mutation,16890,TRIM17
mutation,16891,TRIM2
mutation,16892,TRIM21
mutation,16893,TRIM22
mutation,16894,TRIM23
mutation,16895,TRIM24
mutation,16896,TRIM25
mutation,16897,TRIM26
mutation,16898,TRIM27
mutation,16899,TRIM28
mutation,16900,TRIM29
mutation,16901,TRIM3
mutation,16902,TRIM31
mutation,16903,TRIM32
mutation,16904,TRIM33
mutation,16905,TRIM35
mutation,16906,TRIM36
mutation,16907,TRIM37
mutation,16908,TRIM38
mutation,16909,TRIM39
mutation,16910,TRIM39-RPP21
mutation,16911,TRIM4
mutation,16912,TRIM40
mutation,16913,TRIM41
mutation,16914,TRIM42
mutation,16915,TRIM43
mutation,16916,TRIM43B
mutation,16917,TRIM44
mutation,16918,TRIM45
mutation,16919,TRIM46
mutation,16920,TRIM47
mutation,16921,TRIM48
mutation,16922,TRIM49
mutation,16923,TRIM49B
mutation,16924,TRIM49C
mutation,16925,TRIM49D1
mutation,16926,TRIM5
mutation,16927,TRIM50
mutation,16928,TRIM51
mutation,16929,TRIM51GP
mutation,16930,TRIM52
mutation,16931,TRIM54
mutation,16932,TRIM55
mutation,16933,TRIM56
mutation,16934,TRIM58
mutation,16935,TRIM59
mutation,16936,TRIM6
mutation,16937,TRIM6-TRIM34
mutation,16938,TRIM60
mutation,16939,TRIM61
mutation,16940,TRIM62
mutation,16941,TRIM63
mutation,16942,TRIM64
mutation,16943,TRIM64B
mutation,16944,TRIM64C
mutation,16945,TRIM65
mutation,16946,TRIM66
mutation,16947,TRIM67
mutation,16948,TRIM68
mutation,16949,TRIM69
mutation,16950,TRIM7
mutation,16951,TRIM71
mutation,16952,TRIM72
mutation,16953,TRIM73
mutation,16954,TRIM74
mutation,16955,TRIM75P
mutation,16956,TRIM77
mutation,16957,TRIM8
mutation,16958,TRIM9
mutation,16959,TRIML1
mutation,16960,TRIML2
mutation,16961,TRIO
mutation,16962,TRIOBP
mutation,16963,TRIP10
mutation,16964,TRIP11
mutation,16965,TRIP12
mutation,16966,TRIP13
mutation,16967,TRIP4
mutation,16968,TRIP6
mutation,16969,TRIQK
mutation,16970,TRIR
mutation,16971,TRIT1
mutation,16972,TRMO
mutation,16973,TRMT1
mutation,16974,TRMT10A
mutation,16975,TRMT10B
mutation,16976,TRMT10C
mutation,16977,TRMT11
mutation,16978,TRMT112
mutation,16979,TRMT12
mutation,16980,TRMT13
mutation,16981,TRMT1L
mutation,16982,TRMT2A
mutation,16983,TRMT2B
mutation,16984,TRMT44
mutation,16985,TRMT5
mutation,16986,TRMT6
mutation,16987,TRMT61A
mutation,16988,TRMT61B
mutation,16989,TRMT9B
mutation,16990,TRMU
mutation,16991,TRNAU1AP
mutation,16992,TRNP1
mutation,16993,TRNT1
mutation,16994,TRO
mutation,16995,TROAP
mutation,16996,TRPA1
mutation,16997,TRPC1
mutation,16998,TRPC3
mutation,16999,TRPC4
mutation,17000,TRPC4AP
mutation,17001,TRPC5
mutation,17002,TRPC5OS
mutation,17003,TRPC6
mutation,17004,TRPC7
mutation,17005,TRPM1
mutation,17006,TRPM2
mutation,17007,TRPM3
mutation,17008,TRPM4
mutation,17009,TRPM5
mutation,17010,TRPM6
mutation,17011,TRPM7
mutation,17012,TRPM8
mutation,17013,TRPS1
mutation,17014,TRPT1
mutation,17015,TRPV1
mutation,17016,TRPV2
mutation,17017,TRPV3
mutation,17018,TRPV4
mutation,17019,TRPV5
mutation,17020,TRPV6
mutation,17021,TRRAP
mutation,17022,TRUB1
mutation,17023,TRUB2
mutation,17024,TSACC
mutation,17025,TSBP1
mutation,17026,TSC1
mutation,17027,TSC2
mutation,17028,TSC22D1
mutation,17029,TSC22D2
mutation,17030,TSC22D3
mutation,17031,TSC22D4
mutation,17032,TSEN15
mutation,17033,TSEN2
mutation,17034,TSEN34
mutation,17035,TSEN54
mutation,17036,TSFM
mutation,17037,TSG101
mutation,17038,TSGA10
mutation,17039,TSGA10IP
mutation,17040,TSGA13
mutation,17041,TSHB
mutation,17042,TSHR
mutation,17043,TSHZ1
mutation,17044,TSHZ2
mutation,17045,TSHZ3
mutation,17046,TSKS
mutation,17047,TSKU
mutation,17048,TSLP
mutation,17049,TSN
mutation,17050,TSNARE1
mutation,17051,TSNAX
mutation,17052,TSNAXIP1
mutation,17053,TSPAN1
mutation,17054,TSPAN10
mutation,17055,TSPAN11
mutation,17056,TSPAN12
mutation,17057,TSPAN13
mutation,17058,TSPAN14
mutation,17059,TSPAN15
mutation,17060,TSPAN16
mutation,17061,TSPAN17
mutation,17062,TSPAN18
mutation,17063,TSPAN19
mutation,17064,TSPAN2
mutation,17065,TSPAN3
mutation,17066,TSPAN31
mutation,17067,TSPAN32
mutation,17068,TSPAN33
mutation,17069,TSPAN4
mutation,17070,TSPAN5
mutation,17071,TSPAN6
mutation,17072,TSPAN7
mutation,17073,TSPAN8
mutation,17074,TSPAN9
mutation,17075,TSPEAR
mutation,17076,TSPO
mutation,17077,TSPO2
mutation,17078,TSPOAP1
mutation,17079,TSPY10
mutation,17080,TSPY2
mutation,17081,TSPY8
mutation,17082,TSPYL1
mutation,17083,TSPYL2
mutation,17084,TSPYL4
mutation,17085,TSPYL5
mutation,17086,TSPYL6
mutation,17087,TSR1
mutation,17088,TSR2
mutation,17089,TSR3
mutation,17090,TSSC4
mutation,17091,TSSK1B
mutation,17092,TSSK3
mutation,17093,TSSK4
mutation,17094,TSSK6
mutation,17095,TST
mutation,17096,TSTD1
mutation,17097,TSTD2
mutation,17098,TTBK1
mutation,17099,TTBK2
mutation,17100,TTC1
mutation,17101,TTC12
mutation,17102,TTC13
mutation,17103,TTC14
mutation,17104,TTC16
mutation,17105,TTC17
mutation,17106,TTC19
mutation,17107,TTC21A
mutation,17108,TTC21B
mutation,17109,TTC22
mutation,17110,TTC23
mutation,17111,TTC23L
mutation,17112,TTC24
mutation,17113,TTC26
mutation,17114,TTC27
mutation,17115,TTC28
mutation,17116,TTC29
mutation,17117,TTC3
mutation,17118,TTC30A
mutation,17119,TTC30B
mutation,17120,TTC31
mutation,17121,TTC32
mutation,17122,TTC33
mutation,17123,TTC34
mutation,17124,TTC36
mutation,17125,TTC37
mutation,17126,TTC38
mutation,17127,TTC39A
mutation,17128,TTC39B
mutation,17129,TTC39C
mutation,17130,TTC4
mutation,17131,TTC5
mutation,17132,TTC6
mutation,17133,TTC7A
mutation,17134,TTC7B
mutation,17135,TTC8
mutation,17136,TTC9
mutation,17137,TTC9B
mutation,17138,TTC9C
mutation,17139,TTF1
mutation,17140,TTF2
mutation,17141,TTI1
mutation,17142,TTI2
mutation,17143,TTK
mutation,17144,TTL
mutation,17145,TTLL1
mutation,17146,TTLL10
mutation,17147,TTLL11
mutation,17148,TTLL12
mutation,17149,TTLL13P
mutation,17150,TTLL2
mutation,17151,TTLL3
mutation,17152,TTLL4
mutation,17153,TTLL5
mutation,17154,TTLL6
mutation,17155,TTLL7
mutation,17156,TTLL8
mutation,17157,TTLL9
mutation,17158,TTN
mutation,17159,TTPA
mutation,17160,TTPAL
mutation,17161,TTR
mutation,17162,TTYH1
mutation,17163,TTYH2
mutation,17164,TTYH3
mutation,17165,TUB
mutation,17166,TUBA1A
mutation,17167,TUBA1B
mutation,17168,TUBA1C
mutation,17169,TUBA3C
mutation,17170,TUBA3D
mutation,17171,TUBA3E
mutation,17172,TUBA4A
mutation,17173,TUBA4B
mutation,17174,TUBA8
mutation,17175,TUBAL3
mutation,17176,TUBB
mutation,17177,TUBB1
mutation,17178,TUBB2A
mutation,17179,TUBB2B
mutation,17180,TUBB3
mutation,17181,TUBB4A
mutation,17182,TUBB4B
mutation,17183,TUBB6
mutation,17184,TUBB8
mutation,17185,TUBB8B
mutation,17186,TUBD1
mutation,17187,TUBE1
mutation,17188,TUBG1
mutation,17189,TUBG2
mutation,17190,TUBGCP2
mutation,17191,TUBGCP3
mutation,17192,TUBGCP4
mutation,17193,TUBGCP5
mutation,17194,TUBGCP6
mutation,17195,TUFM
mutation,17196,TUFT1
mutation,17197,TULP1
mutation,17198,TULP2
mutation,17199,TULP3
mutation,17200,TULP4
mutation,17201,TUSC1
mutation,17202,TUSC2
mutation,17203,TUSC3
mutation,17204,TUT1
mutation,17205,TUT4
mutation,17206,TUT7
mutation,17207,TVP23A
mutation,17208,TVP23B
mutation,17209,TVP23C
mutation,17210,TVP23C-CDRT4
mutation,17211,TWF1
mutation,17212,TWF2
mutation,17213,TWIST1
mutation,17214,TWIST2
mutation,17215,TWNK
mutation,17216,TWSG1
mutation,17217,TXK
mutation,17218,TXLNA
mutation,17219,TXLNB
mutation,17220,TXLNG
